FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,ARR_DELAY
2019-01-11,19930,1158,SEA,LAX,-6.0,2.0
2019-01-11,19930,1424,SEA,LAX,26.0,26.0
2019-01-11,19930,1444,SEA,LAX,-9.0,9.0
2019-01-11,19790,2627,SEA,LAX,-7.0,-1.0
2019-01-11,19930,997,LAX,SEA,-23.0,-22.0
2019-01-11,19790,2616,SEA,LAX,-11.0,-3.0
2019-01-11,19930,1786,SEA,LAX,-9.0,20.0
2019-01-11,19790,2414,LAX,SEA,-4.0,-28.0
2019-01-11,19790,2432,LAX,SEA,11.0,5.0
2019-01-11,20304,5191,SEA,LAX,21.0,13.0
2019-01-11,20304,5475,LAX,SEA,66.0,30.0
2019-01-11,20304,5608,LAX,SEA,74.0,35.0
2019-01-11,19930,1777,LAX,SEA,14.0,-1.0
2019-01-11,19930,1779,LAX,SEA,3.0,-14.0
2019-01-11,19930,1781,LAX,SEA,3.0,-2.0
2019-01-11,19930,1787,LAX,SEA,-7.0,-26.0
2019-01-11,19930,1789,LAX,SEA,-4.0,-14.0
2019-01-11,19930,1924,LAX,SEA,-3.0,-14.0
2019-01-11,20304,5384,SEA,LAX,24.0,28.0
2019-01-11,19790,1906,LAX,SEA,-6.0,2.0
2019-01-11,19790,1890,LAX,SEA,-2.0,-14.0
2019-01-11,19790,2377,SEA,LAX,-2.0,-3.0
2019-01-11,19790,2264,LAX,SEA,-4.0,-21.0
2019-01-11,19790,2240,SEA,LAX,-8.0,10.0
2019-01-11,19790,2281,LAX,SEA,-5.0,-21.0
2019-01-11,19790,2137,SEA,LAX,-4.0,-8.0
2019-01-11,19790,2107,SEA,LAX,0.0,5.0
2019-01-11,19790,1977,LAX,SEA,-3.0,-30.0
2019-01-11,19790,2153,SEA,LAX,-2.0,3.0
2019-01-12,19930,1789,LAX,SEA,-5.0,13.0
2019-01-12,19790,128,SEA,LAX,-3.0,1.0
2019-01-12,20304,5191,SEA,LAX,-1.0,-19.0
2019-01-12,20304,5384,SEA,LAX,-7.0,-15.0
2019-01-12,20304,5475,LAX,SEA,24.0,10.0
2019-01-12,20304,5608,LAX,SEA,-9.0,-46.0
2019-01-12,19790,129,LAX,SEA,27.0,29.0
2019-01-12,19790,2377,SEA,LAX,-7.0,-23.0
2019-01-12,19790,2107,SEA,LAX,-13.0,-14.0
2019-01-12,19790,2240,SEA,LAX,0.0,7.0
2019-01-12,19790,2264,LAX,SEA,-1.0,-1.0
2019-01-12,19790,2414,LAX,SEA,-8.0,-17.0
2019-01-12,19790,2432,LAX,SEA,0.0,4.0
2019-01-12,19790,2627,SEA,LAX,2.0,-9.0
2019-01-12,19930,1787,LAX,SEA,-9.0,5.0
2019-01-12,19790,905,LAX,SEA,-6.0,-20.0
2019-01-12,19930,1786,SEA,LAX,-8.0,0.0
2019-01-12,19930,1777,LAX,SEA,-2.0,-8.0
2019-01-12,19930,444,SEA,LAX,-3.0,-20.0
2019-01-12,19930,315,SEA,LAX,-2.0,14.0
2019-01-12,19930,439,LAX,SEA,-10.0,-2.0
2019-01-12,19930,442,SEA,LAX,-7.0,10.0
2019-01-12,19930,445,LAX,SEA,-12.0,-11.0
2019-01-12,19930,464,SEA,LAX,-14.0,-15.0
2019-01-12,19930,1781,LAX,SEA,-7.0,-10.0
2019-01-12,19930,466,SEA,LAX,13.0,28.0
2019-01-12,19930,465,LAX,SEA,-10.0,-25.0
2019-01-12,19930,617,LAX,SEA,0.0,-17.0
2019-01-12,19930,1130,SEA,LAX,-9.0,-20.0
2019-01-12,19930,1158,SEA,LAX,13.0,28.0
2019-01-12,19930,1424,SEA,LAX,130.0,122.0
2019-01-12,19930,1444,SEA,LAX,-3.0,-4.0
2019-01-12,19930,1487,LAX,SEA,-6.0,-3.0
2019-01-12,19930,467,LAX,SEA,-6.0,-22.0
2019-01-13,19790,128,SEA,LAX,-2.0,-11.0
2019-01-13,19790,2627,SEA,LAX,0.0,2.0
2019-01-13,20304,5608,LAX,SEA,-4.0,-37.0
2019-01-13,19930,1789,LAX,SEA,3.0,-16.0
2019-01-13,20304,5384,SEA,LAX,-1.0,-5.0
2019-01-13,20304,5191,SEA,LAX,-10.0,-23.0
2019-01-13,19790,129,LAX,SEA,21.0,-11.0
2019-01-13,20304,5475,LAX,SEA,-5.0,-42.0
2019-01-13,19790,905,LAX,SEA,-1.0,-28.0
2019-01-13,19790,2432,LAX,SEA,-2.0,-19.0
2019-01-13,19790,2107,SEA,LAX,1.0,1.0
2019-01-13,19790,2137,SEA,LAX,-4.0,4.0
2019-01-13,19790,2153,SEA,LAX,-3.0,-14.0
2019-01-13,19790,2240,SEA,LAX,-1.0,3.0
2019-01-13,19790,2264,LAX,SEA,53.0,32.0
2019-01-13,19790,2281,LAX,SEA,-2.0,-24.0
2019-01-13,19790,2414,LAX,SEA,33.0,10.0
2019-01-13,19790,2616,SEA,LAX,-7.0,-5.0
2019-01-13,19790,1977,LAX,SEA,-7.0,-35.0
2019-01-13,19930,1787,LAX,SEA,98.0,70.0
2019-01-13,19930,1310,SEA,LAX,-5.0,0.0
2019-01-13,19930,1781,LAX,SEA,-6.0,-7.0
2019-01-13,19930,1786,SEA,LAX,-8.0,-8.0
2019-01-13,19930,442,SEA,LAX,-6.0,-17.0
2019-01-13,19930,445,LAX,SEA,-6.0,-18.0
2019-01-13,19930,464,SEA,LAX,-5.0,16.0
2019-01-13,19930,466,SEA,LAX,-10.0,-3.0
2019-01-13,19930,491,LAX,SEA,-2.0,-9.0
2019-01-13,19930,497,LAX,SEA,-6.0,-21.0
2019-01-13,19930,617,LAX,SEA,-1.0,-22.0
2019-01-13,19930,467,LAX,SEA,-1.0,-14.0
2019-01-13,19930,1078,SEA,LAX,-6.0,-7.0
2019-01-13,19930,1096,SEA,LAX,21.0,42.0
2019-01-13,19930,1130,SEA,LAX,-8.0,22.0
2019-01-13,19930,1779,LAX,SEA,-9.0,-24.0
2019-01-13,19930,1158,SEA,LAX,-5.0,-25.0
2019-01-13,19930,1444,SEA,LAX,2.0,23.0
2019-01-13,19930,1485,LAX,SEA,,
2019-01-13,19930,1777,LAX,SEA,-10.0,-14.0
2019-01-13,19930,1056,SEA,LAX,-4.0,5.0
2019-01-14,19930,1078,SEA,LAX,37.0,36.0
2019-01-14,19930,1056,SEA,LAX,-10.0,-9.0
2019-01-14,19930,467,LAX,SEA,3.0,-6.0
2019-01-14,19930,497,LAX,SEA,-3.0,-10.0
2019-01-14,19930,491,LAX,SEA,7.0,-6.0
2019-01-14,19930,1096,SEA,LAX,9.0,16.0
2019-01-14,19930,617,LAX,SEA,-7.0,-19.0
2019-01-14,19930,1130,SEA,LAX,34.0,29.0
2019-01-14,19930,1924,LAX,SEA,38.0,35.0
2019-01-14,19930,1424,SEA,LAX,-7.0,-14.0
2019-01-14,19930,1444,SEA,LAX,-7.0,22.0
2019-01-14,19930,1777,LAX,SEA,-8.0,-13.0
2019-01-14,19930,1779,LAX,SEA,-10.0,-22.0
2019-01-14,19930,1781,LAX,SEA,-10.0,-11.0
2019-01-14,19930,1786,SEA,LAX,-8.0,11.0
2019-01-14,19930,1789,LAX,SEA,-1.0,-14.0
2019-01-14,19930,466,SEA,LAX,-1.0,32.0
2019-01-14,20304,5191,SEA,LAX,-12.0,-11.0
2019-01-14,19930,1158,SEA,LAX,4.0,28.0
2019-01-14,19930,465,LAX,SEA,-1.0,-16.0
2019-01-14,19790,2281,LAX,SEA,-4.0,-26.0
2019-01-14,19930,442,SEA,LAX,-8.0,22.0
2019-01-14,19790,128,SEA,LAX,-1.0,56.0
2019-01-14,20304,5384,SEA,LAX,-8.0,-19.0
2019-01-14,20304,5475,LAX,SEA,-6.0,-24.0
2019-01-14,20304,5608,LAX,SEA,-8.0,-9.0
2019-01-14,19790,1890,LAX,SEA,-5.0,-13.0
2019-01-14,19790,1906,LAX,SEA,10.0,-8.0
2019-01-14,19790,1977,LAX,SEA,4.0,-16.0
2019-01-14,19790,2107,SEA,LAX,-5.0,7.0
2019-01-14,19790,2137,SEA,LAX,-5.0,3.0
2019-01-14,19790,2153,SEA,LAX,0.0,23.0
2019-01-14,19790,2240,SEA,LAX,8.0,24.0
2019-01-14,19790,2264,LAX,SEA,-2.0,-13.0
2019-01-14,19790,2377,SEA,LAX,13.0,19.0
2019-01-14,19790,2414,LAX,SEA,0.0,-16.0
2019-01-14,19790,2432,LAX,SEA,-2.0,-4.0
2019-01-14,19790,2616,SEA,LAX,-8.0,-12.0
2019-01-14,19790,2627,SEA,LAX,-7.0,-5.0
2019-01-14,19930,315,SEA,LAX,19.0,
2019-01-14,19930,439,LAX,SEA,-3.0,-19.0
2019-01-14,19930,464,SEA,LAX,24.0,32.0
2019-01-14,19790,129,LAX,SEA,-2.0,-20.0
2019-01-14,19930,1787,LAX,SEA,25.0,28.0
2019-01-15,19930,617,LAX,SEA,114.0,98.0
2019-01-15,19930,465,LAX,SEA,-4.0,-28.0
2019-01-15,19930,467,LAX,SEA,13.0,-5.0
2019-01-15,19930,491,LAX,SEA,49.0,49.0
2019-01-15,19930,497,LAX,SEA,-10.0,-11.0
2019-01-15,19790,2153,SEA,LAX,-7.0,-12.0
2019-01-15,19790,2240,SEA,LAX,-4.0,1.0
2019-01-15,19790,2264,LAX,SEA,-5.0,-26.0
2019-01-15,19790,2281,LAX,SEA,-5.0,-5.0
2019-01-15,19930,464,SEA,LAX,-6.0,-10.0
2019-01-15,19790,2377,SEA,LAX,-1.0,-1.0
2019-01-15,19790,2432,LAX,SEA,-2.0,-3.0
2019-01-15,19790,2616,SEA,LAX,-7.0,11.0
2019-01-15,19790,2627,SEA,LAX,-5.0,18.0
2019-01-15,20304,5191,SEA,LAX,-10.0,-8.0
2019-01-15,20304,5384,SEA,LAX,-11.0,-21.0
2019-01-15,20304,5475,LAX,SEA,-12.0,-36.0
2019-01-15,20304,5608,LAX,SEA,-2.0,-22.0
2019-01-15,19930,948,SEA,LAX,-11.0,3.0
2019-01-15,19790,2414,LAX,SEA,5.0,18.0
2019-01-15,19930,442,SEA,LAX,-6.0,-20.0
2019-01-15,19790,2137,SEA,LAX,-5.0,-7.0
2019-01-15,19930,315,SEA,LAX,-2.0,4.0
2019-01-15,19930,1056,SEA,LAX,5.0,-8.0
2019-01-15,19930,1078,SEA,LAX,-2.0,2.0
2019-01-15,19930,1096,SEA,LAX,128.0,133.0
2019-01-15,19930,364,LAX,SEA,-14.0,-20.0
2019-01-15,19930,1158,SEA,LAX,-10.0,0.0
2019-01-15,19930,1444,SEA,LAX,-7.0,15.0
2019-01-15,19930,1777,LAX,SEA,-3.0,-12.0
2019-01-15,19930,1779,LAX,SEA,-13.0,-20.0
2019-01-15,19930,1781,LAX,SEA,-5.0,-14.0
2019-01-15,19930,1130,SEA,LAX,82.0,69.0
2019-01-15,19930,1787,LAX,SEA,-3.0,-10.0
2019-01-15,19930,1789,LAX,SEA,0.0,-2.0
2019-01-15,19790,1890,LAX,SEA,-5.0,-31.0
2019-01-15,19790,1906,LAX,SEA,-7.0,-33.0
2019-01-15,19790,1977,LAX,SEA,-3.0,-26.0
2019-01-15,19790,2107,SEA,LAX,-6.0,-2.0
2019-01-15,19790,128,SEA,LAX,-7.0,-8.0
2019-01-15,19790,129,LAX,SEA,-1.0,-18.0
2019-01-15,19930,1786,SEA,LAX,-5.0,6.0
2019-01-16,19790,2377,SEA,LAX,-6.0,-16.0
2019-01-16,19790,2281,LAX,SEA,-5.0,-18.0
2019-01-16,19790,2264,LAX,SEA,-7.0,-17.0
2019-01-16,19790,2240,SEA,LAX,-4.0,-5.0
2019-01-16,19790,2153,SEA,LAX,-6.0,-23.0
2019-01-16,19790,1906,LAX,SEA,-4.0,-10.0
2019-01-16,19790,2107,SEA,LAX,-6.0,-8.0
2019-01-16,19790,1977,LAX,SEA,-5.0,-23.0
2019-01-16,19790,1890,LAX,SEA,-3.0,-25.0
2019-01-16,19790,129,LAX,SEA,-7.0,-7.0
2019-01-16,19790,128,SEA,LAX,-6.0,-6.0
2019-01-16,19790,2414,LAX,SEA,-3.0,-27.0
2019-01-16,19790,2137,SEA,LAX,-3.0,1.0
2019-01-16,19790,2432,LAX,SEA,-5.0,1.0
2019-01-16,19930,442,SEA,LAX,-5.0,-16.0
2019-01-16,19790,2627,SEA,LAX,4.0,27.0
2019-01-16,20304,5608,LAX,SEA,14.0,-12.0
2019-01-16,20304,5475,LAX,SEA,,
2019-01-16,20304,5384,SEA,LAX,-7.0,-18.0
2019-01-16,20304,5191,SEA,LAX,,
2019-01-16,19930,1944,LAX,SEA,20.0,13.0
2019-01-16,19790,2616,SEA,LAX,2.0,13.0
2019-01-16,19930,1787,LAX,SEA,-1.0,-9.0
2019-01-16,19930,1786,SEA,LAX,-2.0,19.0
2019-01-16,19930,1781,LAX,SEA,-8.0,1.0
2019-01-16,19930,1779,LAX,SEA,-1.0,11.0
2019-01-16,19930,1777,LAX,SEA,-1.0,3.0
2019-01-16,19930,1444,SEA,LAX,82.0,120.0
2019-01-16,19930,1424,SEA,LAX,36.0,31.0
2019-01-16,19930,1789,LAX,SEA,105.0,108.0
2019-01-16,19930,1130,SEA,LAX,63.0,74.0
2019-01-16,19930,1158,SEA,LAX,-5.0,-3.0
2019-01-16,19930,315,SEA,LAX,-5.0,5.0
2019-01-16,19930,430,SEA,LAX,20.0,42.0
2019-01-16,19930,457,LAX,SEA,-9.0,-7.0
2019-01-16,19930,464,SEA,LAX,12.0,34.0
2019-01-16,19930,465,LAX,SEA,-10.0,-11.0
2019-01-16,19930,439,LAX,SEA,-6.0,-6.0
2019-01-16,19930,497,LAX,SEA,-11.0,0.0
2019-01-16,19930,617,LAX,SEA,-2.0,-22.0
2019-01-16,19930,1056,SEA,LAX,-9.0,6.0
2019-01-16,19930,1078,SEA,LAX,2.0,8.0
2019-01-16,19930,1096,SEA,LAX,-1.0,-4.0
2019-01-16,19930,467,LAX,SEA,-3.0,-5.0
2019-01-17,19790,2240,SEA,LAX,6.0,2.0
2019-01-17,19790,129,LAX,SEA,33.0,23.0
2019-01-17,19790,128,SEA,LAX,-4.0,5.0
2019-01-17,19790,2377,SEA,LAX,-7.0,-4.0
2019-01-17,19790,2281,LAX,SEA,-6.0,-1.0
2019-01-17,19790,2264,LAX,SEA,53.0,57.0
2019-01-17,19790,2153,SEA,LAX,-2.0,-7.0
2019-01-17,19790,2627,SEA,LAX,12.0,-3.0
2019-01-17,19790,2107,SEA,LAX,1.0,7.0
2019-01-17,19790,1977,LAX,SEA,53.0,79.0
2019-01-17,19790,1906,LAX,SEA,-3.0,-15.0
2019-01-17,20304,5608,LAX,SEA,56.0,34.0
2019-01-17,19790,1890,LAX,SEA,-2.0,-1.0
2019-01-17,19790,2616,SEA,LAX,38.0,26.0
2019-01-17,19790,2432,LAX,SEA,-4.0,12.0
2019-01-17,19790,2137,SEA,LAX,31.0,20.0
2019-01-17,20304,5475,LAX,SEA,-5.0,-17.0
2019-01-17,19790,2414,LAX,SEA,27.0,39.0
2019-01-17,19930,439,LAX,SEA,-10.0,-2.0
2019-01-17,19930,315,SEA,LAX,-6.0,18.0
2019-01-17,20304,5384,SEA,LAX,23.0,12.0
2019-01-17,20304,5191,SEA,LAX,-2.0,-18.0
2019-01-17,19930,1789,LAX,SEA,32.0,40.0
2019-01-17,19930,1787,LAX,SEA,33.0,84.0
2019-01-17,19930,1786,SEA,LAX,-10.0,1.0
2019-01-17,19930,1781,LAX,SEA,2.0,12.0
2019-01-17,19930,1779,LAX,SEA,-4.0,27.0
2019-01-17,19930,1777,LAX,SEA,-11.0,22.0
2019-01-17,19930,1444,SEA,LAX,32.0,28.0
2019-01-17,19930,1424,SEA,LAX,-3.0,-7.0
2019-01-17,19930,1158,SEA,LAX,-1.0,12.0
2019-01-17,19930,1924,LAX,SEA,-7.0,10.0
2019-01-17,19930,1096,SEA,LAX,3.0,1.0
2019-01-17,19930,1130,SEA,LAX,-3.0,-19.0
2019-01-17,19930,464,SEA,LAX,-6.0,-15.0
2019-01-17,19930,442,SEA,LAX,1.0,2.0
2019-01-17,19930,466,SEA,LAX,5.0,7.0
2019-01-17,19930,467,LAX,SEA,3.0,23.0
2019-01-17,19930,465,LAX,SEA,-3.0,14.0
2019-01-17,19930,497,LAX,SEA,20.0,30.0
2019-01-17,19930,617,LAX,SEA,-7.0,-3.0
2019-01-17,19930,1056,SEA,LAX,-11.0,-23.0
2019-01-17,19930,1078,SEA,LAX,79.0,84.0
2019-01-17,19930,491,LAX,SEA,-10.0,5.0
2019-01-18,20304,5384,SEA,LAX,-1.0,-22.0
2019-01-18,20304,5191,SEA,LAX,60.0,56.0
2019-01-18,20304,5475,LAX,SEA,70.0,49.0
2019-01-18,20304,5608,LAX,SEA,-1.0,-4.0
2019-01-18,19790,128,SEA,LAX,-3.0,-10.0
2019-01-18,19790,129,LAX,SEA,-2.0,-14.0
2019-01-18,19790,1890,LAX,SEA,-7.0,-7.0
2019-01-18,19790,1906,LAX,SEA,-6.0,-13.0
2019-01-18,19790,1977,LAX,SEA,-6.0,-22.0
2019-01-18,19790,2281,LAX,SEA,35.0,37.0
2019-01-18,19790,2137,SEA,LAX,-3.0,-19.0
2019-01-18,19790,2240,SEA,LAX,-5.0,-2.0
2019-01-18,19790,2264,LAX,SEA,-10.0,-4.0
2019-01-18,19790,2377,SEA,LAX,-7.0,-19.0
2019-01-18,19790,2414,LAX,SEA,-6.0,-13.0
2019-01-18,19790,2432,LAX,SEA,0.0,17.0
2019-01-18,19790,2616,SEA,LAX,9.0,0.0
2019-01-18,19930,1924,LAX,SEA,9.0,9.0
2019-01-18,19790,2627,SEA,LAX,2.0,-4.0
2019-01-18,19790,2107,SEA,LAX,-4.0,-11.0
2019-01-18,19930,1789,LAX,SEA,2.0,23.0
2019-01-18,19790,2153,SEA,LAX,-2.0,-17.0
2019-01-18,19930,1786,SEA,LAX,22.0,11.0
2019-01-18,19930,315,SEA,LAX,-2.0,-3.0
2019-01-18,19930,1787,LAX,SEA,0.0,16.0
2019-01-18,19930,442,SEA,LAX,0.0,-22.0
2019-01-18,19930,464,SEA,LAX,-2.0,11.0
2019-01-18,19930,465,LAX,SEA,-3.0,6.0
2019-01-18,19930,466,SEA,LAX,3.0,-19.0
2019-01-18,19930,467,LAX,SEA,-3.0,10.0
2019-01-18,19930,491,LAX,SEA,-2.0,1.0
2019-01-18,19930,497,LAX,SEA,5.0,28.0
2019-01-18,19930,617,LAX,SEA,-6.0,-17.0
2019-01-18,19930,439,LAX,SEA,-7.0,6.0
2019-01-18,19930,1078,SEA,LAX,-7.0,15.0
2019-01-18,19930,1056,SEA,LAX,-3.0,11.0
2019-01-18,19930,1779,LAX,SEA,-7.0,8.0
2019-01-18,19930,1777,LAX,SEA,-10.0,24.0
2019-01-18,19930,1444,SEA,LAX,7.0,-3.0
2019-01-18,19930,1781,LAX,SEA,9.0,28.0
2019-01-18,19930,1158,SEA,LAX,-2.0,-20.0
2019-01-18,19930,1130,SEA,LAX,0.0,-9.0
2019-01-18,19930,1096,SEA,LAX,23.0,15.0
2019-01-18,19930,1424,SEA,LAX,4.0,4.0
2019-01-19,19790,128,SEA,LAX,7.0,-1.0
2019-01-19,19930,1787,LAX,SEA,-11.0,-2.0
2019-01-19,19930,1789,LAX,SEA,11.0,26.0
2019-01-19,20304,5191,SEA,LAX,-6.0,-16.0
2019-01-19,20304,5384,SEA,LAX,-10.0,-12.0
2019-01-19,20304,5475,LAX,SEA,-7.0,-25.0
2019-01-19,19790,129,LAX,SEA,1.0,-5.0
2019-01-19,19790,2377,SEA,LAX,-3.0,-18.0
2019-01-19,19790,2107,SEA,LAX,34.0,38.0
2019-01-19,19790,2240,SEA,LAX,0.0,-3.0
2019-01-19,19790,2264,LAX,SEA,22.0,13.0
2019-01-19,19790,2414,LAX,SEA,8.0,-12.0
2019-01-19,19790,2432,LAX,SEA,-3.0,-18.0
2019-01-19,19790,2627,SEA,LAX,-7.0,-5.0
2019-01-19,20304,5608,LAX,SEA,-11.0,-29.0
2019-01-19,19790,905,LAX,SEA,-2.0,2.0
2019-01-19,19930,1786,SEA,LAX,-6.0,1.0
2019-01-19,19930,1777,LAX,SEA,-10.0,-1.0
2019-01-19,19930,1487,LAX,SEA,-5.0,-12.0
2019-01-19,19930,1781,LAX,SEA,-11.0,-10.0
2019-01-19,19930,315,SEA,LAX,14.0,5.0
2019-01-19,19930,439,LAX,SEA,-11.0,1.0
2019-01-19,19930,442,SEA,LAX,35.0,25.0
2019-01-19,19930,445,LAX,SEA,-11.0,-15.0
2019-01-19,19930,464,SEA,LAX,-10.0,-2.0
2019-01-19,19930,465,LAX,SEA,-2.0,-25.0
2019-01-19,19930,444,SEA,LAX,28.0,33.0
2019-01-19,19930,467,LAX,SEA,-4.0,-11.0
2019-01-19,19930,617,LAX,SEA,-2.0,-10.0
2019-01-19,19930,1130,SEA,LAX,3.0,24.0
2019-01-19,19930,1158,SEA,LAX,6.0,3.0
2019-01-19,19930,1424,SEA,LAX,-3.0,-3.0
2019-01-19,19930,1444,SEA,LAX,20.0,26.0
2019-01-19,19930,466,SEA,LAX,-3.0,-13.0
2019-01-20,19790,129,LAX,SEA,-1.0,-27.0
2019-01-20,19930,1779,LAX,SEA,-9.0,-26.0
2019-01-20,19930,1781,LAX,SEA,12.0,13.0
2019-01-20,19930,1786,SEA,LAX,-3.0,13.0
2019-01-20,19930,1787,LAX,SEA,-2.0,-14.0
2019-01-20,19930,1789,LAX,SEA,1.0,-15.0
2019-01-20,19790,128,SEA,LAX,-8.0,14.0
2019-01-20,19790,905,LAX,SEA,-4.0,-32.0
2019-01-20,19790,2414,LAX,SEA,-4.0,-18.0
2019-01-20,19790,2107,SEA,LAX,26.0,37.0
2019-01-20,19790,2137,SEA,LAX,-1.0,-2.0
2019-01-20,19790,2153,SEA,LAX,-2.0,0.0
2019-01-20,19790,2240,SEA,LAX,47.0,54.0
2019-01-20,19790,2264,LAX,SEA,-5.0,-28.0
2019-01-20,19790,2281,LAX,SEA,1.0,-18.0
2019-01-20,19790,2627,SEA,LAX,-11.0,-12.0
2019-01-20,19930,1777,LAX,SEA,5.0,-7.0
2019-01-20,19790,1977,LAX,SEA,-2.0,-9.0
2019-01-20,19930,1485,LAX,SEA,0.0,-10.0
2019-01-20,19930,617,LAX,SEA,-2.0,-32.0
2019-01-20,19930,1310,SEA,LAX,-6.0,8.0
2019-01-20,20304,5191,SEA,LAX,-11.0,-25.0
2019-01-20,20304,5384,SEA,LAX,-6.0,-8.0
2019-01-20,20304,5475,LAX,SEA,2.0,-32.0
2019-01-20,20304,5608,LAX,SEA,-2.0,-35.0
2019-01-20,19930,445,LAX,SEA,-8.0,-11.0
2019-01-20,19930,464,SEA,LAX,0.0,18.0
2019-01-20,19930,466,SEA,LAX,-3.0,12.0
2019-01-20,19930,467,LAX,SEA,0.0,5.0
2019-01-20,19930,442,SEA,LAX,-4.0,-10.0
2019-01-20,19930,497,LAX,SEA,1.0,-19.0
2019-01-20,19930,1444,SEA,LAX,-1.0,6.0
2019-01-20,19930,1056,SEA,LAX,-5.0,3.0
2019-01-20,19930,1078,SEA,LAX,-6.0,7.0
2019-01-20,19930,1096,SEA,LAX,-7.0,-2.0
2019-01-20,19930,1130,SEA,LAX,31.0,32.0
2019-01-20,19930,1158,SEA,LAX,-10.0,6.0
2019-01-20,19930,491,LAX,SEA,-5.0,-11.0
2019-01-21,19790,1906,LAX,SEA,5.0,6.0
2019-01-21,19790,1890,LAX,SEA,-4.0,3.0
2019-01-21,19790,129,LAX,SEA,13.0,27.0
2019-01-21,20304,5384,SEA,LAX,-10.0,-52.0
2019-01-21,20304,5608,LAX,SEA,-1.0,-16.0
2019-01-21,20304,5475,LAX,SEA,-9.0,10.0
2019-01-21,19790,1977,LAX,SEA,18.0,23.0
2019-01-21,19790,128,SEA,LAX,1.0,-18.0
2019-01-21,19790,2107,SEA,LAX,24.0,0.0
2019-01-21,19790,2616,SEA,LAX,-6.0,-36.0
2019-01-21,19790,2153,SEA,LAX,15.0,-1.0
2019-01-21,19790,2240,SEA,LAX,-1.0,-22.0
2019-01-21,19790,2264,LAX,SEA,-8.0,13.0
2019-01-21,19790,2281,LAX,SEA,0.0,19.0
2019-01-21,19790,2377,SEA,LAX,-5.0,-23.0
2019-01-21,19790,2414,LAX,SEA,0.0,32.0
2019-01-21,19790,2432,LAX,SEA,-3.0,20.0
2019-01-21,20304,5191,SEA,LAX,-2.0,-29.0
2019-01-21,19790,2627,SEA,LAX,27.0,2.0
2019-01-21,19790,2137,SEA,LAX,25.0,4.0
2019-01-21,19930,1789,LAX,SEA,27.0,70.0
2019-01-21,19930,1924,LAX,SEA,-3.0,49.0
2019-01-21,19930,1786,SEA,LAX,-6.0,-21.0
2019-01-21,19930,1787,LAX,SEA,0.0,43.0
2019-01-21,19930,439,LAX,SEA,6.0,18.0
2019-01-21,19930,442,SEA,LAX,-5.0,9.0
2019-01-21,19930,464,SEA,LAX,12.0,8.0
2019-01-21,19930,465,LAX,SEA,13.0,23.0
2019-01-21,19930,466,SEA,LAX,-5.0,-34.0
2019-01-21,19930,467,LAX,SEA,0.0,8.0
2019-01-21,19930,491,LAX,SEA,-2.0,3.0
2019-01-21,19930,497,LAX,SEA,-9.0,13.0
2019-01-21,19930,617,LAX,SEA,-9.0,12.0
2019-01-21,19930,315,SEA,LAX,1.0,30.0
2019-01-21,19930,1056,SEA,LAX,-4.0,-23.0
2019-01-21,19930,1078,SEA,LAX,33.0,7.0
2019-01-21,19930,1096,SEA,LAX,7.0,-17.0
2019-01-21,19930,1130,SEA,LAX,21.0,-10.0
2019-01-21,19930,1158,SEA,LAX,4.0,17.0
2019-01-21,19930,1444,SEA,LAX,62.0,32.0
2019-01-21,19930,1777,LAX,SEA,7.0,32.0
2019-01-21,19930,1779,LAX,SEA,-6.0,13.0
2019-01-21,19930,1781,LAX,SEA,-3.0,13.0
2019-01-21,19930,948,SEA,LAX,8.0,-20.0
2019-01-22,19930,315,SEA,LAX,-5.0,-5.0
2019-01-22,19790,2627,SEA,LAX,-2.0,-19.0
2019-01-22,19790,2616,SEA,LAX,0.0,-24.0
2019-01-22,19790,2281,LAX,SEA,-3.0,-8.0
2019-01-22,19790,2414,LAX,SEA,-4.0,-5.0
2019-01-22,19790,2377,SEA,LAX,-7.0,-33.0
2019-01-22,19930,323,LAX,SEA,-4.0,21.0
2019-01-22,19790,2432,LAX,SEA,5.0,19.0
2019-01-22,19930,442,SEA,LAX,-1.0,-18.0
2019-01-22,19930,497,LAX,SEA,-7.0,17.0
2019-01-22,19930,465,LAX,SEA,-10.0,20.0
2019-01-22,19930,467,LAX,SEA,-1.0,5.0
2019-01-22,19930,491,LAX,SEA,-2.0,-4.0
2019-01-22,19930,617,LAX,SEA,-10.0,0.0
2019-01-22,20304,5191,SEA,LAX,-9.0,-33.0
2019-01-22,20304,5384,SEA,LAX,-3.0,-26.0
2019-01-22,20304,5475,LAX,SEA,-2.0,-5.0
2019-01-22,20304,5608,LAX,SEA,-2.0,6.0
2019-01-22,19790,2264,LAX,SEA,-3.0,-5.0
2019-01-22,19930,464,SEA,LAX,-1.0,-25.0
2019-01-22,19790,2240,SEA,LAX,3.0,-12.0
2019-01-22,19930,1056,SEA,LAX,-8.0,-14.0
2019-01-22,19790,2137,SEA,LAX,-3.0,-26.0
2019-01-22,19790,2153,SEA,LAX,-6.0,-28.0
2019-01-22,19930,1078,SEA,LAX,-7.0,-8.0
2019-01-22,19930,1096,SEA,LAX,-2.0,-9.0
2019-01-22,19930,1130,SEA,LAX,-6.0,-30.0
2019-01-22,19930,1158,SEA,LAX,24.0,14.0
2019-01-22,19930,1444,SEA,LAX,-1.0,-17.0
